Values	total	status	pValue
Min.	3	NS	0.2
1st Qu.	3.25	NS	0.2
Median	3.5	NS	0.2
Mean	3.5	NS	0.2
3rd Qu.	3.75	NS	0.2
Max.	4	NS	0.2
Min.	10	S	0.2
1st Qu.	20	S	0.2
Median	30	S	0.2
Mean	30.6666666666667	S	0.2
3rd Qu.	41	S	0.2
Max.	52	S	0.2
