Values	total	status	pValue
Min.	4	NS	0.5644934366724786
1st Qu.	23.75	NS	0.5644934366724786
Median	32	NS	0.5644934366724786
Mean	39.4642857142857	NS	0.5644934366724786
3rd Qu.	42.5	NS	0.5644934366724786
Max.	101	NS	0.5644934366724786
Min.	1	S	0.5644934366724786
1st Qu.	23	S	0.5644934366724786
Median	37	S	0.5644934366724786
Mean	44.7482517482517	S	0.5644934366724786
3rd Qu.	63.5	S	0.5644934366724786
Max.	162	S	0.5644934366724786
