Values	total	status	pValue
Min.	0	NS	3.1746466244039213e-7
1st Qu.	4	NS	3.1746466244039213e-7
Median	19.5	NS	3.1746466244039213e-7
Mean	55.2558139534884	NS	3.1746466244039213e-7
3rd Qu.	85.75	NS	3.1746466244039213e-7
Max.	383	NS	3.1746466244039213e-7
Min.	1	S	3.1746466244039213e-7
1st Qu.	29	S	3.1746466244039213e-7
Median	66	S	3.1746466244039213e-7
Mean	101.906103286385	S	3.1746466244039213e-7
3rd Qu.	141	S	3.1746466244039213e-7
Max.	568	S	3.1746466244039213e-7
