Values	total	status	pValue
Min.	1	NS	0.2841024502437797
1st Qu.	1.75	NS	0.2841024502437797
Median	2.5	NS	0.2841024502437797
Mean	3.25	NS	0.2841024502437797
3rd Qu.	5	NS	0.2841024502437797
Max.	7	NS	0.2841024502437797
Min.	1	S	0.2841024502437797
1st Qu.	1.25	S	0.2841024502437797
Median	2	S	0.2841024502437797
Mean	1.83333333333333	S	0.2841024502437797
3rd Qu.	2	S	0.2841024502437797
Max.	3	S	0.2841024502437797
