	gene	pvalue
0	SEMA3E	0.34926767915166934
0	SI	0.17496143372150408
0	SIGLEC12	0.04961859031956396
0	SLC22A23	0.03681913506015133
0	SLC30A8	0.3638617733347751
0	SLC8A1	0.14837055556683432
0	SMAP2	0.12410653949496181
0	SORCS1	0.4426045865588546
0	SORL1	0.3653766673610065
0	SPATA31E1	0.19058162559281455
0	SSPO	0.4513927199506385
0	TBL3	0.12410653949496181
0	TBX22	0.1592743994942854
0	TBX3	0.5
0	TDRD5	0.20792151786152774
0	TMEM136	0.5
0	TNS2	0.006664164390408773
0	TOLLIP	0.23975006109347674
0	TP53	0.046190550627507626
0	TSPAN31	0.5
0	USH2A	0.11936089313796616
0	USP29	0.15043090145169996
0	VWA5A	0.060116400268406124
0	WDR17	0.3174842692341274
0	ZFHX4	0.3042528041595153
0	ZNF765	0.3759148170229246
0	ANGPT2	0.36183680491588155
0	ASXL3	0.015310173973574493
0	CACNA1E	0.2534054661796953
0	CD1A	0.15674997279179403
0	CREBBP	0.18277043147972954
0	CSMD2	0.4709927614415432
0	CYP2A6	0.08292833017145501
0	DHX29	0.12410653949496181
0	DSG3	0.28564981074972434
0	ECE2	0.2990807263417641
0	FAM135B	0.42646497552712465
0	HIVEP1	0.2681760724038381
0	HMGB2	0.12410653949496181
0	HSPG2	0.39268451494891465
0	KBTBD13	0.12410653949496181
0	KEAP1	0.3845938558273898
0	KRT73	0.2704344785732706
0	MROH2B	0.1498173048441463
0	PCSK6	0.2118553985833967
0	PER3	0.0012844157635113558
0	PIK3CA	0.29289420740468164
0	PIM3	0.23975006109347674
0	PKDREJ	0.2858038224766658
0	PPP1R3A	0.13663933469298833
0	RALGAPA2	0.34590037912687926
0	SLFN11	0.17478740306164908
0	SPATA31D1	0.07887520300169609
0	SSTR2	0.5
0	TAP1	0.020613416668581838
0	TMPO	0.36183680491588155
0	TNC	0.38641499634222376
0	TOM1L1	0.23975006109347674
0	TRPA1	0.10593712745143596
0	USP37	0.043238132746832816
0	ZAN	0.20522373890554896
0	ZNF831	0.03599315417255899
0	ABCA1	0.007410601616878933
0	ABCA12	0.010350136863208596
0	ABCA13	0.28524335959632235
0	ABCA3	0.37881036184169825
0	ABCB1	0.2926697651149392
0	ABCB10	0.3638617733347751
0	ABCB11	0.3927473735591771
0	ABCB5	0.3312602917700288
0	ABCC12	0.3341175708976247
0	ABCC5	0.22544351551258524
0	ABCC8	0.25492889036689714
0	ABCC9	0.33846111951068963
0	ABCD2	0.2079769074581026
0	ACACB	0.28593343708280955
0	ACAD10	0.08982027507553841
0	ACAN	0.22754395896932356
0	ACBD6	0.23975006109347674
0	ACSBG1	0.23918781962397911
0	ACSM2A	0.1153788338841541
0	ACTG1	0.23975006109347674
0	ACTN4	0.5
0	ACTRT2	0.07652094207940999
0	ACVR2A	0.06680720126885807
0	ADAM15	0.20951016676715795
0	ADAM18	0.24555942524033636
0	ADAM29	0.18723795400391452
0	ADAM7	0.42756607029235294
0	ADAMTS16	0.491093543966158
0	ADAMTS17	0.3212896696754375
0	ADAMTS20	0.13591852669105536
0	ADAMTS3	0.3676583453186703
0	ADAMTS4	0.33869580096313867
0	ADAMTS6	0.42505336956926293
0	ADAMTS7	0.09455806701054431
0	ADAMTS9	0.2911531372066084
0	ADAMTSL1	0.04537055485714465
0	ADCY2	0.12883051509100818
0	ADGRV1	0.02989214350606984
0	ADH6	0.12410653949496181
0	ADORA2A	0.2722269886373513
0	AFF3	0.3514587816226833
0	AGBL1	0.27523342702949427
0	AGO3	0.03681913506015133
0	AHNAK	0.10758455930579913
0	AHNAK2	0.4534795397214726
0	AKAP12	0.2326044092260709
0	AKAP13	0.11176204230281739
0	AKAP9	0.20033925635224326
0	AKR1B15	0.06680720126885807
0	AKT3	0.05949536044656177
0	ALB	0.30853753872598694
0	ALDH1L1	0.3638617733347751
0	ALDH3B1	0.17288929307558015
0	ALDH5A1	0.006664164390408773
0	ALDOC	0.5
0	ALMS1	0.12919013423418885
0	ALOX15B	0.11929641465821778
0	ALPK1	0.03535057243299149
0	ALPK2	0.24384802848798975
0	ALPL	0.1178399567145188
0	ALX1	0.5
0	AMER3	0.30166588614593326
0	ANGPTL1	0.5
0	ANK2	0.042141498947712845
0	ANK3	0.035614604494343345
0	ANKRD17	0.3797314326899668
0	ANKRD30A	0.33136790113026937
0	ANKS1B	0.24966515865348565
0	ANO2	0.28537519402908695
0	ANO5	0.33724389813031774
0	ANXA5	0.5
0	ANXA9	0.03681913506015133
0	AP006285.2	0.5
0	AP3D1	0.027331967945837594
0	APBA2	0.24005215212870235
0	APBB1IP	0.17898533632216412
0	APLNR	0.027331967945837594
0	APOB	0.1437095990938571
0	APOBEC3B	0.06680720126885807
0	APOF	0.5
0	AQP9	0.07445733658938286
0	ARAP3	0.10796246947007015
0	ARF5	0.006664164390408773
0	ARHGAP28	0.5
0	ARHGAP32	0.3538302333272762
0	ARHGAP33	0.20765618962278004
0	ARHGAP35	0.3746742028792014
0	ARHGEF17	0.07736446174268921
0	ARHGEF25	0.23975006109347674
0	ARID1A	0.2857526130135743
0	ARID2	0.21654985186087383
0	ARID5B	0.06583400801140711
0	ARL6IP1	0.5
0	ARMT1	0.12410653949496181
0	ARNT	0.08292833017145501
0	ARRDC2	0.03681913506015133
0	ARSA	0.12410653949496181
0	ASAH2	0.028461396487632348
0	ASB5	0.3743870208532736
0	ASF1B	0.06680720126885807
0	ASIC2	0.3183286832181939
0	ASIC4	0.35750032734404463
0	ASNS	0.08292833017145501
0	ASPH	0.34154569915480437
0	ASPM	0.4318790172619714
0	ASTN1	0.1373368389838583
0	ASXL1	0.2416900006770466
0	ATAD1	0.5
0	ATAD2	0.2790923247113287
0	ATCAY	0.12410653949496181
0	ATP10A	0.49176978202746857
0	ATP10B	0.3250013639048093
0	ATP11A	0.2193557323153788
0	ATP13A1	0.4155852047708812
0	ATP13A5	0.3686578386082091
0	ATP1A3	0.16107981069347982
0	ATP2A3	0.3027883081676732
0	ATP4A	0.1247199217058571
0	ATP6V0A2	0.26912632899425026
0	ATP7B	0.40683185788339593
0	ATR	0.4830916739541061
0	ATRN	0.0038303805675897287
0	ATRNL1	0.014775529639011818
0	ATXN10	0.06680720126885807
0	AUTS2	0.30853753872598694
0	AVEN	0.06680720126885807
0	B3GALNT1	0.06680720126885807
0	BAZ1B	0.22979869309197115
0	BAZ2B	0.09791505961498304
0	BCAN	0.36183680491588155
0	BCL2L13	0.5
0	BCL9L	0.31054309077841813
0	BCR	0.15371708296369768
0	BLID	0.23975006109347674
0	BNIP1	0.12410653949496181
0	BPIFA2	0.5
0	BPIFB3	0.011671101006445408
0	BRCA1	0.05298440456360116
0	BRCA2	0.22302977468537188
0	BSN	0.2552090497221905
0	BTBD7	0.18490647283969358
0	BTN3A1	0.020613416668581838
0	C10orf90	0.24726233394193525
0	C11orf30	0.23664473269004493
0	C11orf53	0.12410653949496181
0	C12orf74	0.03681913506015133
0	C15orf57	0.12410653949496181
0	C15orf59	0.011671101006445408
0	C19orf47	0.08292833017145501
0	C1QB	0.0038303805675897287
0	C1QTNF2	0.12410653949496181
0	C2orf78	0.3653766673610065
0	C3orf20	0.28537519402908695
0	C3orf36	0.12410653949496181
0	C3orf56	0.02342708880193688
0	C6	0.4782660825724455
0	C6orf118	0.15399094094773325
0	C6orf62	0.5
0	C8orf74	0.12410653949496181
0	CACNA1A	0.14574168925615216
0	CACNA1I	0.1537542993552028
0	CAD	0.36183680491588155
0	CADPS	0.5
0	CADPS2	0.2528465178611345
0	CALCOCO2	0.23975006109347674
0	CALCR	0.2500921285353972
0	CALCRL	0.5
0	CAMK2D	0.03681913506015133
0	CAMTA1	0.33800204226080277
0	CAPN10	0.38641499634222376
0	CARD11	0.42225963373647
0	CARNS1	0.06680720126885807
0	CASD1	0.23524321102939483
0	CASP7	0.06680720126885807
0	CASR	0.30143910132192125
0	CBL	0.5
0	CCAR2	0.03681913506015133
0	CCDC105	0.2266273523768682
0	CCDC108	0.4029949066690475
0	CCDC129	0.19895232864062506
0	CCDC146	0.08292833017145501
0	CCDC153	0.23975006109347674
0	CCDC158	0.012837471289382507
0	CCDC178	0.28537519402908695
0	CCDC39	0.34983781281735243
0	CCDC65	0.06680720126885807
0	CCDC7	0.4115316368790607
0	CCDC70	0.1178399567145188
0	CCDC8	0.2266273523768682
0	CCNK	0.06680720126885807
0	CCT8L2	0.1386214622572598
0	CD109	0.2926894642304808
0	CD1E	0.20792399137196238
0	CD300LG	0.05949536044656177
0	CD53	0.34154569915480437
0	CD8B	0.03681913506015133
0	CDC20B	0.39463401306714063
0	CDC25B	0.3759148170229246
0	CDH10	0.20433178156878212
0	CDH11	0.3717103488476262
0	CDH18	0.24535257722948794
0	CDH19	0.1491553467783599
0	CDH23	0.19959229992252864
0	CDH7	0.21478236661794525
0	CDH8	0.11463008882922471
0	CDH9	0.13404845758935374
0	CDK12	0.3027883081676731
0	CEACAM3	0.5
0	CEBPZ	0.05949536044656177
0	CELF3	0.06680720126885807
0	CELSR1	0.03739568879347205
0	CELSR2	0.24455833095960927
0	CELSR3	0.43940713933255154
0	CENPH	0.23975006109347674
0	CEP85	0.12410653949496181
0	CFAP52	0.3759148170229246
0	CFAP61	0.07399104377108714
0	CFH	0.33664498982999785
0	CFHR2	0.31762814799862416
0	CFTR	0.3240384340695731
0	CHD5	0.26802521877210417
0	CHD6	0.13594935540982417
0	CHD8	0.018444212853524936
0	CHDH	0.5
0	CHEK2	0.03681913506015133
0	CHFR	0.5
0	CHIA	0.2722269886373513
0	CHMP6	0.23975006109347674
0	CHN2	0.36183680491588155
0	CHRM3	0.3442498705483172
0	CHRNA4	0.13600796288455724
0	CHRNG	0.40683185788339593
0	CIB4	0.06680720126885807
0	CILP2	0.2634205360247346
0	CIT	0.33869580096313867
0	CLCN1	0.31762814799862416
0	CLCN2	0.31171667069105247
0	CLDN4	0.12410653949496181
0	CLEC4M	0.5
0	CLMN	0.33250277105101456
0	CLRN1	0.020613416668581838
0	CLSTN1	0.002213262928959916
0	CMTM5	0.06680720126885807
0	CMTR2	0.3501556864684451
0	CMYA5	0.39327193761714846
0	CNBD1	0.16206329387880952
0	CNGA1	0.5
0	CNGB3	0.17832776808695527
0	CNOT1	0.3653766673610065
0	CNR2	0.020613416668581838
0	CNTN1	0.2952559804953137
0	CNTN3	0.0012483729591312052
0	CNTN4	0.04591191752661163
0	CNTN5	0.2509260348650082
0	CNTNAP2	0.38237502878212526
0	COASY	0.03681913506015133
0	COCH	0.017399608104932157
0	COL11A1	0.46647995964980227
0	COL11A2	0.3580023977521655
0	COL15A1	0.2677013890703656
0	COL19A1	0.2520486866590642
0	COL1A1	0.29057377941369594
0	COL1A2	0.3555729346621587
0	COL22A1	0.3912506061134211
0	COL24A1	0.2080639924631285
0	COL3A1	0.12529602534284212
0	COL4A1	0.4489557588840037
0	COL4A3	0.14048620825814456
0	COL5A3	0.3355627291949064
0	COL6A3	0.07184349752270468
0	COL6A5	0.3960945831816902
0	COL6A6	0.1632579631514584
0	COL9A1	0.32171442178181026
0	COL9A3	0.5
0	COLEC12	0.22758059048363072
0	COMP	0.5
0	COQ7	0.5
0	CORIN	0.2857526130135743
0	CPLX2	0.12410653949496181
0	CPNE1	0.12410653949496181
0	CPNE7	0.011671101006445408
0	CPNE8	0.5
0	CPS1	0.05177456715472037
0	CR1	0.32507372204742724
0	CRB1	0.48695868605657633
0	CRELD1	0.23975006109347674
0	CRISPLD2	0.5
0	CRLS1	0.5
0	CROCC	0.2500921285353972
0	CRP	0.0652850090578681
0	CSK	0.23975006109347674
0	CSMD1	0.3544354294499463
0	CSMD3	0.018671966998589737
0	CSNK1G1	0.23975006109347674
0	CSRNP3	0.2948192758132836
0	CSRP2BP	0.36183680491588155
0	CST5	0.28185143082538655
0	CSTF3	0.5
0	CTC1	0.006664164390408773
0	CTGF	0.06680720126885807
0	CTNNA3	0.33942356364227777
0	CTNNB1	0.5
0	CTNND2	0.07506612603911854
0	CTPS1	0.5
0	CTSG	0.5
0	CTSO	0.03681913506015133
0	CTTNBP2	0.33518937033237783
0	CUBN	0.17059022672447205
0	CUX2	0.16632571957486963
0	CXCL10	0.5
0	CXCL5	0.23975006109347674
0	CXorf21	0.2701456873037099
0	CYP1A1	0.3501556864684451
0	CYP2B6	0.5
0	CYP2C19	0.3027883081676732
0	CYTH2	0.12410653949496181
0	DAW1	0.06680720126885807
0	DCAF4L2	0.4066085822353366
0	DCDC1	0.3910313216492288
0	DCDC2B	0.06680720126885807
0	DCHS2	0.4823848233612402
0	DCLK3	0.39463401306714063
0	DCSTAMP	0.13474547928719122
0	DCUN1D3	0.23975006109347674
0	DDX56	0.23975006109347674
0	DEAF1	0.5
0	DEFB4A	0.5
0	DENND1B	0.3501556864684451
0	DENND4C	0.24812123722213147
0	DFFA	0.06680720126885807
0	DGAT2	0.12410653949496181
0	DGKB	0.222053452065627
0	DGKI	0.4667932481473777
0	DICER1	0.37881036184169825
0	DISP1	0.34590037912687926
0	DLGAP2	0.3060449400446283
0	DLL1	0.31123032794672717
0	DMBT1	0.1649315097289203
0	DMD	0.0370126352719762
0	DNAH1	0.06832050240374159
0	DNAH10	0.23749991397620984
0	DNAH11	0.31473252531743234
0	DNAH17	0.25146131083381296
0	DNAH2	0.4854972935733087
0	DNAH3	0.4228980425143055
0	DNAH5	0.17215768230435674
0	DNAH7	0.35550648414516706
0	DNAH8	0.158398228758094
0	DNAH9	0.12093797731221378
0	DNAJC12	0.23975006109347674
0	DNAJC5G	0.12410653949496181
0	DNMBP	0.050174123231145375
0	DOCK10	0.10327427962125973
0	DOCK2	0.4142965376093233
0	DOCK5	0.4319158714273632
0	DOCK6	0.34154569915480437
0	DOCK7	0.2193557323153788
0	DPP3	0.05949536044656177
0	DPPA2	0.5
0	DPY19L3	0.30853753872598694
0	DPYD	0.20414737319942156
0	DPYSL5	0.3442498705483172
0	DRC7	0.364517244769402
0	DRD5	0.4012936743170763
0	DSCAM	0.11357469960700634
0	DSCAML1	0.2254072736895933
0	DST	0.5
0	DTX2	0.5
0	DUSP15	0.23975006109347674
0	DUSP27	0.43749896895212015
0	DYNC1H1	0.22133706466705505
0	DYNC2H1	0.2346105780208697
0	EBF1	0.3027883081676731
0	EDNRA	0.12410653949496181
0	EFTUD2	0.38641499634222376
0	EGR2	0.38641499634222376
0	EHD1	0.06680720126885807
0	EIF2B3	0.06680720126885807
0	EIF4A1	0.23975006109347674
0	EIF4E	0.23975006109347674
0	ELFN2	0.5
0	EMILIN2	0.37881036184169825
0	EML5	0.06832050240374159
0	ENAM	0.3197875704743438
0	ENC1	0.5
0	ENPP2	0.2936611561742277
0	ENPP4	0.28185143082538655
0	ENTPD3	0.5
0	ENTPD6	0.39463401306714063
0	EP300	0.24622841188644012
0	EP400	0.11783995671451886
0	EPB41L4A	0.08292833017145501
0	EPHA2	0.31762814799862416
0	EPHA3	0.28464943051502567
0	EPHA5	0.48071144400391413
0	EPHA7	0.2312163632252382
0	EPHA8	0.11965827061074763
0	ERBB4	0.37983217545187065
0	ERICH3	0.28795244553854754
0	ERMAP	0.12410653949496181
0	ERMARD	0.0038303805675897287
0	ERN1	0.28185143082538655
0	ESPL1	0.28564981074972434
0	ESR1	0.2789347204120217
0	ESYT3	0.5
0	EVC2	0.22512945819098584
0	EVI5	0.007298381846662381
0	EXOG	0.17288929307558015
0	EXPH5	0.3981267073688196
0	EYA4	0.19078695285251068
0	F10	0.0012844157635113558
0	F2RL3	0.23975006109347674
0	F5	0.17123910882996013
0	FADS6	0.36183680491588155
0	FAM101A	0.5
0	FAM129A	0.3255383170389172
0	FAM131A	0.06680720126885807
0	FAM155A	0.05298440456360116
0	FAM161A	0.23975006109347674
0	FAM179B	0.3514587816226833
0	FAM186B	0.12410653949496181
0	FAM192A	0.12410653949496181
0	FAM196A	0.020613416668581838
0	FAM71F1	0.12410653949496181
0	FAM81B	0.06680720126885807
0	FAM83C	0.3638617733347751
0	FAM98C	0.23975006109347674
0	FANCD2OS	0.5
0	FAT1	0.03594572145152219
0	FAT2	0.40020174390886853
0	FAT4	0.2712904033981347
0	FBN3	0.3305491518675372
0	FBXL6	0.12410653949496181
0	FBXO38	0.38641499634222376
0	FBXW10	0.5
0	FBXW8	0.09835280122947343
0	FCGBP	0.09147569905086345
0	FCHSD2	0.03681913506015133
0	FCRL4	0.08592866953139966
0	FER1L6	0.043190405299223224
0	FFAR2	0.06680720126885807
0	FFAR3	0.2234104383543487
0	FGD5	0.3442498705483172
0	FGF20	0.23975006109347674
0	FGF3	0.12410653949496181
0	FGF7	0.08292833017145501
0	FHDC1	0.5
0	FIGN	0.16107981069347982
0	FLG	0.4441660625244909
0	FLNA	0.22752638376037254
0	FLNC	0.06614241202294993
0	FLT4	0.26900058202844784
0	FMN2	0.11104822432501349
0	FMO4	0.06680720126885807
0	FNDC1	0.3746742028792014
0	FOXD4L5	0.03337650758481726
0	FOXI1	0.2118553985833967
0	FPGS	0.5
0	FREM1	0.19641432566271694
0	FRMD1	0.40683185788339593
0	FRMPD2	0.3283209671310283
0	FRY	0.48879524529692897
0	FSCB	0.30581349757197174
0	FSCN3	0.02342708880193688
0	FSTL1	0.5
0	FSTL5	0.2492019619002327
0	FTL	0.23975006109347674
0	FYB	0.26912632899425026
0	FZD9	0.006664164390408773
0	G6PC	0.19323811538561636
0	GABRA2	0.18404561315570445
0	GABRB2	0.3255383170389172
0	GABRG1	0.18120804269336682
0	GABRR3	0.4155852047708812
0	GAD1	0.2701456873037099
0	GADL1	0.5
0	GALNT10	0.05949536044656177
0	GAS2L3	0.19727846958471662
0	GATA6	0.1178399567145188
0	GBA3	0.4115316368790607
0	GCK	0.0038303805675897287
0	GCN1L1	0.11880057049123216
0	GCNT2	0.5
0	GDAP1L1	0.5
0	GDPD3	0.03681913506015133
0	GEMIN5	0.07652094207940999
0	GFRAL	0.3201867697265244
0	GHRL	0.27014568730370997
0	GIMAP1	0.5
0	GJA10	0.3743870208532736
0	GJA8	0.1282435969491435
0	GK2	0.41912824319291314
0	GLDN	0.39463401306714063
0	GLI2	0.34926767915166934
0	GLRA3	5.210597257904449e-05
0	GOLGA4	0.25116747718025106
0	GOLGA6B	0.5
0	GOLGA6L2	0.1178399567145188
0	GPANK1	0.05949536044656177
0	GPAT2	0.020613416668581838
0	GPATCH3	0.12410653949496181
0	GPC5	0.3523257305570826
0	GPR158	0.38078822537138385
0	GPR50	0.2202003490695016
0	GPR52	0.12410653949496181
0	GPRC6A	0.10943872874284916
0	GRAMD1B	0.35750032734404463
0	GRAMD4	0.03681913506015133
0	GREB1L	0.12410653949496181
0	GRIA2	0.2632859872984282
0	GRID1	0.33739863644558343
0	GRIK4	0.31762814799862416
0	GRIN2A	0.4336021303181524
0	GRIN2B	0.3922021181274564
0	GRIP1	0.11651899113695269
0	GRM6	0.33869580096313867
0	GRM7	0.26545008516218915
0	GRM8	0.3706995584327899
0	GTF2H2	0.23975006109347674
0	GTF3C1	0.40683185788339593
0	GTPBP2	0.27014568730370997
0	GTSE1	0.05949536044656177
0	GYS2	0.20792399137196238
0	HAP1	0.3027883081676732
0	HCN1	0.19569371589144258
0	HDAC9	0.10812446718036878
0	HECW1	0.20760224609296402
0	HELB	0.05553035587459007
0	HELQ	0.10499983587780476
0	HERC2	0.20270286121252978
0	HERC3	0.19807195457603705
0	HHIP	0.15371708296369768
0	HHIPL2	0.2926894642304808
0	HIP1	0.36944134018176367
0	HIVEP3	0.2079769074581026
0	HMCN1	0.3858991607283332
0	HMOX1	0.5
0	HNRNPF	0.12410653949496181
0	HNRNPL	0.3085375387259869
0	HS3ST3A1	0.5
0	HSD3B1	0.38641499634222376
0	HTR2B	0.12410653949496181
0	HTR3B	0.4115316368790607
0	HTT	0.15891809417105163
0	HYDIN	0.36802443046849054
0	IBSP	0.38641499634222376
0	IDO1	0.06680720126885807
0	IFNA10	0.12410653949496181
0	IFT122	0.3255383170389172
0	IGF2R	0.1452566163252904
0	IGFBP3	0.020613416668581838
0	IGHV7-81	0.020613416668581838
0	IGJ	0.06680720126885807
0	IGKV1D-13	0.5
0	IGSF1	0.17898533632216412
0	IGSF11	0.16108537639328474
0	IGSF9B	0.33518937033237783
0	IK	0.5
0	IL12RB2	0.31867594411696853
0	IL22RA1	0.23975006109347674
0	IL2RA	0.23975006109347674
0	IL4	0.23975006109347674
0	IMPACT	0.12410653949496181
0	INADL	0.30491702183672975
0	INPP5B	0.2500921285353972
0	INTS1	0.3162925608480207
0	IPO11	0.16206329387880952
0	IPO13	0.4115316368790607
0	IQCE	0.37247700623222246
0	IQGAP1	0.33250277105101456
0	IQGAP3	0.27523342702949427
0	IRX6	0.11929641465821778
0	ISLR2	0.5
0	ITCH	0.08850799143740207
0	ITGAD	0.32750998226020944
0	ITGAM	0.3743870208532736
0	ITGB8	0.5
0	ITIH1	0.30853753872598694
0	ITPR2	0.4381232060260066
0	IVNS1ABP	0.19323811538561636
0	JAK3	0.4155852047708812
0	JAKMIP1	0.12722529132316834
0	JAKMIP3	0.07445733658938286
0	JARID2	0.3638617733347751
0	JPH1	0.03681913506015133
0	KANK4	0.43381616738909634
0	KAT6A	0.23918781962397911
0	KAZN	0.020613416668581838
0	KCNA1	0.5
0	KCNA4	0.2639377951782952
0	KCNA5	0.3445782583896759
0	KCNB2	0.20142663560269541
0	KCNH5	0.15475356968095677
0	KCNH7	0.02058946042551139
0	KCNJ10	0.08292833017145501
0	KCNJ6	0.020613416668581838
0	KCNMB1	0.06680720126885807
0	KCNN2	0.4400842274533627
0	KCNQ4	0.08292833017145501
0	KCNQ5	0.33250277105101456
0	KCNU1	0.23680547919054035
0	KCNV1	0.36183680491588155
0	KDM2B	0.36944134018176367
0	KDM5B	0.2790923247113287
0	KDM6B	0.0007480821448727746
0	KHDC1L	0.12410653949496181
0	KHDRBS2	0.20765618962278004
0	KHDRBS3	0.5
0	KIAA0196	0.07736446174268921
0	KIAA0368	0.2858038224766658
0	KIAA0907	0.006664164390408773
0	KIAA1109	0.48639235199171055
0	KIAA1211	0.1338221310090305
0	KIAA1429	0.33869580096313867
0	KIAA1462	0.2312163632252382
0	KIAA1549	0.1554574041868002
0	KIAA1549L	0.21322057405954586
0	KIAA1551	0.3442498705483172
0	KIAA1586	0.3759148170229246
0	KIAA2022	0.4870924280169861
0	KIDINS220	0.34926767915166934
0	KIF13A	0.4155852047708812
0	KIF14	0.33250277105101456
0	KIF19	0.23918781962397911
0	KIF1A	0.3797314326899668
0	KIF1B	0.27500711772120645
0	KIF1C	0.38641499634222376
0	KIF27	0.09521513191276199
0	KIF2C	0.031715712644305616
0	KIF4B	0.10016239377850328
0	KIF7	0.38641499634222376
0	KIR2DL3	0.25116747718025106
0	KIR3DL1	0.23772984650044304
0	KIR3DL3	0.38641499634222376
0	KIRREL2	0.222053452065627
0	KIT	0.19365780075200267
0	KLHDC9	0.12410653949496181
0	KLHL6	0.40683185788339593
0	KLRD1	0.5
0	KMT2A	0.1674466890139264
0	KMT2C	0.3910313216492288
0	KNDC1	0.2722269886373513
0	KRBOX1	0.5
0	KRT14	0.06680720126885807
0	KRT15	0.020613416668581838
0	KRT18	0.12410653949496181
0	KRT23	0.006664164390408773
0	KRT5	0.17445595673022257
0	KRT71	0.3312602917700287
0	KRT76	0.2266273523768682
0	KRT83	0.0652850090578681
0	KRTAP10-12	0.020613416668581838
0	KRTAP20-2	0.5
0	LAMC1	0.03535057243299149
0	LARGE	0.3152137507679452
0	LDB3	0.40683185788339593
0	LECT1	0.12410653949496181
0	LGALS16	0.5
0	LGR5	0.5
0	LGSN	0.2722269886373513
0	LHX3	0.5
0	LIG4	0.37722708874704447
0	LITAF	0.12410653949496181
0	LMAN1L	0.011671101006445408
0	LPA	0.25536954677311186
0	LPL	0.0038303805675897287
0	LPP	0.16171817552264695
0	LRIF1	0.41912824319291314
0	LRIT1	0.19727846958471662
0	LRP1B	0.35771899998945245
0	LRP2	0.021386991574790917
0	LRPAP1	0.23975006109347674
0	LRRC2	0.1178399567145188
0	LRRC30	0.36944134018176367
0	LRRC43	0.34154569915480437
0	LRRC63	0.5
0	LRRC7	0.16892820364189903
0	LRRC8E	0.34154569915480437
0	LRRIQ3	0.07499421990035043
0	LRRK1	0.28537519402908695
0	LRRN3	0.3183286832181939
0	LRWD1	0.23975006109347674
0	LSAMP	0.07803463171582185
0	LVRN	0.18313651938475
0	LYST	0.2170854545224748
0	M1AP	0.006664164390408773
0	MAATS1	0.4298418975993331
0	MACF1	0.061008406248843114
0	MAD1L1	0.5
0	MADD	0.5
0	MAF1	0.5
0	MAGEB16	0.0012844157635113558
0	MAGEC1	0.11424501640917162
0	MAGEC3	0.21987420566201138
0	MAGEL2	0.06191474084597295
0	MAGI2	0.22685183058968827
