Values	total	status	pValue
Min.	0	AfrAmr	0.7370463908125313
1st Qu.	1	AfrAmr	0.7370463908125313
Median	3	AfrAmr	0.7370463908125313
Mean	4.46153846153846	AfrAmr	0.7370463908125313
3rd Qu.	5	AfrAmr	0.7370463908125313
Max.	19	AfrAmr	0.7370463908125313
Min.	0	EurAmr	0.7370463908125313
1st Qu.	1	EurAmr	0.7370463908125313
Median	3	EurAmr	0.7370463908125313
Mean	4.67527675276753	EurAmr	0.7370463908125313
3rd Qu.	6	EurAmr	0.7370463908125313
Max.	32	EurAmr	0.7370463908125313
