Values	total	status	pValue
Min.	11	AfrAmr	0.04626808909567559
1st Qu.	12	AfrAmr	0.04626808909567559
Median	14	AfrAmr	0.04626808909567559
Mean	24	AfrAmr	0.04626808909567559
3rd Qu.	24	AfrAmr	0.04626808909567559
Max.	59	AfrAmr	0.04626808909567559
Min.	0	EurAmr	0.04626808909567559
1st Qu.	21.5	EurAmr	0.04626808909567559
Median	48	EurAmr	0.04626808909567559
Mean	65.9272727272727	EurAmr	0.04626808909567559
3rd Qu.	83.5	EurAmr	0.04626808909567559
Max.	300	EurAmr	0.04626808909567559
