Values	total	status	pValue
Min.	0	AfrAmr	0.4038505703857601
1st Qu.	1.25	AfrAmr	0.4038505703857601
Median	4	AfrAmr	0.4038505703857601
Mean	3.2	AfrAmr	0.4038505703857601
3rd Qu.	4.75	AfrAmr	0.4038505703857601
Max.	6	AfrAmr	0.4038505703857601
Min.	0	EurAmr	0.4038505703857601
1st Qu.	1	EurAmr	0.4038505703857601
Median	2	EurAmr	0.4038505703857601
Mean	2.675	EurAmr	0.4038505703857601
3rd Qu.	3.25	EurAmr	0.4038505703857601
Max.	10	EurAmr	0.4038505703857601
