Values	total	status	pValue
Min.	0	AfrAmr	7.336628003077204e-4
1st Qu.	7	AfrAmr	7.336628003077204e-4
Median	19	AfrAmr	7.336628003077204e-4
Mean	21.8823529411765	AfrAmr	7.336628003077204e-4
3rd Qu.	29	AfrAmr	7.336628003077204e-4
Max.	98	AfrAmr	7.336628003077204e-4
Min.	0	EurAmr	7.336628003077204e-4
1st Qu.	3	EurAmr	7.336628003077204e-4
Median	8	EurAmr	7.336628003077204e-4
Mean	14.4181818181818	EurAmr	7.336628003077204e-4
3rd Qu.	19	EurAmr	7.336628003077204e-4
Max.	125	EurAmr	7.336628003077204e-4
