Values	total	status	pValue
Min.	0	AfrAmr	0.08050901970399532
1st Qu.	1	AfrAmr	0.08050901970399532
Median	1	AfrAmr	0.08050901970399532
Mean	1.4	AfrAmr	0.08050901970399532
3rd Qu.	2	AfrAmr	0.08050901970399532
Max.	3	AfrAmr	0.08050901970399532
Min.	0	EurAmr	0.08050901970399532
1st Qu.	1	EurAmr	0.08050901970399532
Median	3	EurAmr	0.08050901970399532
Mean	5.33333333333333	EurAmr	0.08050901970399532
3rd Qu.	7	EurAmr	0.08050901970399532
Max.	34	EurAmr	0.08050901970399532
