Values	total	status	pValue
Min.	1	AfrAmr	0.10315894974372514
1st Qu.	6.5	AfrAmr	0.10315894974372514
Median	15	AfrAmr	0.10315894974372514
Mean	22.8695652173913	AfrAmr	0.10315894974372514
3rd Qu.	32	AfrAmr	0.10315894974372514
Max.	67	AfrAmr	0.10315894974372514
Min.	0	EurAmr	0.10315894974372514
1st Qu.	10	EurAmr	0.10315894974372514
Median	25.5	EurAmr	0.10315894974372514
Mean	38.9723926380368	EurAmr	0.10315894974372514
3rd Qu.	49.5	EurAmr	0.10315894974372514
Max.	362	EurAmr	0.10315894974372514
