Values	total	status	pValue
Min.	2	AfrAmr	0.33293878520307946
1st Qu.	5	AfrAmr	0.33293878520307946
Median	11.5	AfrAmr	0.33293878520307946
Mean	13.75	AfrAmr	0.33293878520307946
3rd Qu.	20.25	AfrAmr	0.33293878520307946
Max.	30	AfrAmr	0.33293878520307946
Min.	0	EurAmr	0.33293878520307946
1st Qu.	8	EurAmr	0.33293878520307946
Median	20	EurAmr	0.33293878520307946
Mean	31.4	EurAmr	0.33293878520307946
3rd Qu.	34	EurAmr	0.33293878520307946
Max.	192	EurAmr	0.33293878520307946
