Values	total	status	pValue
Min.	8	AfrAmr	0.6973336740469911
1st Qu.	16	AfrAmr	0.6973336740469911
Median	24	AfrAmr	0.6973336740469911
Mean	24.6666666666667	AfrAmr	0.6973336740469911
3rd Qu.	33	AfrAmr	0.6973336740469911
Max.	42	AfrAmr	0.6973336740469911
Min.	5	EurAmr	0.6973336740469911
1st Qu.	11	EurAmr	0.6973336740469911
Median	17	EurAmr	0.6973336740469911
Mean	19.1666666666667	EurAmr	0.6973336740469911
3rd Qu.	20	EurAmr	0.6973336740469911
Max.	46	EurAmr	0.6973336740469911
