Values	total	status	pValue
Min.	0	NS	0.5596689271994115
1st Qu.	1	NS	0.5596689271994115
Median	1	NS	0.5596689271994115
Mean	1.33333333333333	NS	0.5596689271994115
3rd Qu.	1.75	NS	0.5596689271994115
Max.	3	NS	0.5596689271994115
Min.	0	S	0.5596689271994115
1st Qu.	0	S	0.5596689271994115
Median	0.5	S	0.5596689271994115
Mean	1	S	0.5596689271994115
3rd Qu.	1.75	S	0.5596689271994115
Max.	3	S	0.5596689271994115
