Values	total	status	pValue
Min.	0	AfrAmr	0.15366498073392884
1st Qu.	2.25	AfrAmr	0.15366498073392884
Median	4.5	AfrAmr	0.15366498073392884
Mean	6.82352941176471	AfrAmr	0.15366498073392884
3rd Qu.	9.75	AfrAmr	0.15366498073392884
Max.	29	AfrAmr	0.15366498073392884
Min.	0	EurAmr	0.15366498073392884
1st Qu.	1	EurAmr	0.15366498073392884
Median	4	EurAmr	0.15366498073392884
Mean	6.00884955752212	EurAmr	0.15366498073392884
3rd Qu.	8	EurAmr	0.15366498073392884
Max.	50	EurAmr	0.15366498073392884
