Values	total	status	pValue
Min.	0	AfrAmr	0.5085909475413115
1st Qu.	0	AfrAmr	0.5085909475413115
Median	0	AfrAmr	0.5085909475413115
Mean	0.4	AfrAmr	0.5085909475413115
3rd Qu.	1	AfrAmr	0.5085909475413115
Max.	1	AfrAmr	0.5085909475413115
Min.	0	EurAmr	0.5085909475413115
1st Qu.	0	EurAmr	0.5085909475413115
Median	0	EurAmr	0.5085909475413115
Mean	2.94262295081967	EurAmr	0.5085909475413115
3rd Qu.	0	EurAmr	0.5085909475413115
Max.	322	EurAmr	0.5085909475413115
