Values	total	status	pValue
Min.	1	AfrAmr	1
1st Qu.	3	AfrAmr	1
Median	5	AfrAmr	1
Mean	5	AfrAmr	1
3rd Qu.	7	AfrAmr	1
Max.	9	AfrAmr	1
Min.	0	EurAmr	1
1st Qu.	2.5	EurAmr	1
Median	4.5	EurAmr	1
Mean	4.5	EurAmr	1
3rd Qu.	5.75	EurAmr	1
Max.	10	EurAmr	1
